769 0 0
-7.91415995773	8.37243460086
-7.98210384985	8.25968182877
-8.04058378829	8.07623609836
-8.0936237664	7.93534828519
-8.11988801648	7.83417969994
-8.1288710179	7.759903119
-8.0998599938	7.5723186519
-7.98995206249	7.30444047141
-2.72571373786	9.5563223222
-2.91919324119	9.58684943965
-3.19769197668	9.63060681075
-3.29238414458	9.63871320503
-3.51492251623	9.63198777762
-3.72283259606	9.59564369861
-3.89083701306	9.59535867371
-4.02577450452	9.56725831553
-4.18667503969	9.53745662217
-4.29585808533	9.51801521016
-4.43282771103	9.49561498318
-4.68482571007	9.45378984781
-4.93065090272	9.40977837819
-5.09800491245	9.3610173436
-5.28862963579	9.30982013708
-5.45778802512	9.27628975198
-5.63123387892	9.19497532786
-5.70746331118	9.20394440919
-5.86318800458	9.14731661148
-6.02735934964	9.06743627912
-6.16662936265	9.03139764902
-6.30470958915	8.94148202739
-6.43241491473	8.88321681833
-6.5525188831	8.82464233354
-6.63189729309	8.7964219896
-6.76849302056	8.73514040601
-6.91896876113	8.65476151048
-7.05437830151	8.51917344848
-7.1202182368	8.39194403778
-7.20761487243	8.28164630656
-7.30130575569	8.10564670998
-7.41923295971	7.89644841969
-7.5190755008	7.78616199439
-7.78666987186	7.52862679141
-8.23659069425	7.4698475009
-9.3654455747	-1.74804086552
-9.37603116513	-1.76488984755
-9.4322669797	-1.84409176053
-9.51607276111	-1.97543389765
-9.55082936388	-2.10681526436
-9.6371521427	-2.22976357219
-9.68964054202	-2.30559163091
-9.74999397914	-2.38869156305
-9.85067346493	-2.50525333438
-9.90793712225	-2.59810061739
-10.0773967586	-2.8208728465
-10.1301621535	-2.90812413085
-10.1835034134	-2.95921040049
-10.2186601073	-2.9972748683
-10.2884206817	-3.07858219862
-10.3671351114	-3.22910469506
-10.5135391728	-3.41235999735
-10.5425351914	-3.47931678736
-10.5843395905	-3.56586143596
-10.6376167827	-3.69166505299
-10.6832676853	-3.81998646914
-10.6492641884	-3.99423431867
-10.6412296393	-4.14410658976
-10.6240032597	-4.19803921397
-10.607861231	-4.32931275059
-10.5595425925	-4.40988668151
-10.549468102	-4.56225255912
-10.5207424609	-4.62805455172
-10.4730021161	-4.71754173092
-10.3922301259	-4.8020627915
-10.2893921257	-4.91022319743
-10.2112473418	-4.9922698228
-10.1339247485	-5.08053305531
-10.0313069643	-5.19016723742
-10.0039530907	-5.21667240415
-9.95404893513	-5.26999233252
-9.87375036059	-5.34633839661
-9.81361104628	-5.40195848346
-9.7850709592	-5.42844212328
-3.69862404917	-2.03706489679
-3.39896385175	-2.06651162668
-3.20035989368	-1.8486034093
-3.11867880016	-1.77870048797
-3.05255396653	-1.66030554762
-2.81051073214	-1.39975420305
-2.70044457199	-1.27038759311
-2.60769823243	-1.18556304282
-2.46804613106	-1.08115505521
-2.3584193286	-1.00883631598
-2.20682374665	-0.896740147144
-2.12434591566	-0.841350752884
-2.07662524518	-0.818845963652
-1.94275490888	-0.732235103659
-1.81425200686	-0.639255405761
-1.71892569828	-0.565152826145
-1.55818901223	-0.451566876944
-1.4475156281	-0.379874211678
-1.18830753414	-0.185683571365
-1.02337071832	-0.0898722312879
-0.82875971857	0.0711915486471
-0.659402820493	0.204984005312
-0.556857728858	0.28942352461
-0.425383209839	0.394404530058
-0.280204478105	0.513059329089
-0.0804868687223	0.677469693616
0.0608984718558	0.799517730081
0.233453519153	0.944575754331
0.327280916107	1.01839573581
0.444289409028	1.11195117451
0.571165826651	1.2161251274
0.687151567897	1.31581200035
0.802040061914	1.41039535988
0.939052797092	1.52037306827
1.03099414231	1.5931697817
1.14297984191	1.68099948439
1.26185507202	1.7712294884
1.44229489328	1.91010537685
1.54366397332	1.98523230538
1.77486408717	2.16053617366
1.95897693221	2.29224547274
2.16643995777	2.44800948199
2.38582267095	2.60026323204
2.46597863275	2.65639682644
2.56735308965	2.74072535918
2.66804663523	2.80942578943
2.84814689199	2.92965325727
3.00116012616	3.0264616526
3.17742748078	3.12314386688
3.29212650395	3.19204601139
3.44972918799	3.29661288615
3.82697517494	3.46888606624
3.90018442323	3.50270852419
4.02094919545	3.5493711666
4.15271257901	3.58833192947
4.2502195019	3.62269412069
4.30399701699	3.63524601925
4.40023336014	3.66089657533
4.60977773778	3.71272006647
4.71979900614	3.73928960357
5.23698293639	3.91820526634
5.36683276274	3.95855836321
5.44164035989	3.99167906958
5.51477513191	4.01505595882
5.75846411821	4.09371795948
6.00569987144	4.21943993737
6.15583263517	4.23886994449
6.30072816178	4.21634894078
6.58866448493	3.97449853539
-6.2719212936	-9.09792219714
-6.47144855973	-9.1257181042
-6.73331889924	-9.09303691374
-6.89773194198	-9.07082671649
-7.04317610622	-9.04704463365
-7.30043315909	-8.92990787964
-7.46079211843	-8.88626617312
-7.5891967971	-8.85321538442
-7.74499697331	-8.79434529434
-7.86416798321	-8.71451967502
-7.99123982098	-8.59421532323
-8.24151654784	-8.49486887922
-8.35522063221	-8.43110408356
-8.45325166301	-8.36275415281
-8.61192724562	-8.28528515006
-8.73852560809	-8.21205345986
