3383 0 0
-2.85756690166	-27.5332305109
-2.84855742233	-27.5276866801
-2.79550553348	-27.4038031294
-2.66267018554	-27.1502504829
-2.57604160698	-26.9993851007
13.6509212767	-18.7920654258
13.6132607804	-18.7239319735
13.5897630342	-18.6564968251
13.5828412333	-18.6387550968
13.540619859	-18.5304048688
13.4560881507	-18.4011525045
13.3948126286	-18.2570443078
13.2176648531	-17.930351249
13.0538567549	-17.7639599908
12.5998347489	-17.8005278147
-3.61730004451	-18.4751039747
-3.74814795954	-18.7589014039
-3.77695194671	-19.0448884609
-3.78627150396	-19.2100488016
-3.79730296867	-19.272827128
-3.85334839446	-19.6073559645
-3.90297145256	-19.847819713
-3.92346633405	-19.9510736408
-7.62783457746	-28.3929839311
-7.60468159539	-28.493924836
-7.57886322385	-28.6004828675
-7.53665509538	-28.7353848757
-7.49851511956	-28.8540903772
-7.45691030498	-28.9773834838
-7.37937451068	-29.1168166301
-7.30022177115	-29.3282033664
-7.25156712882	-29.4635540043
-7.21688021014	-29.5695557205
-7.1976264555	-29.8266964366
-7.16009268349	-30.0247646531
-7.11673404383	-30.1765215615
-7.07623981266	-30.4898371073
-2.57604160698	-26.9993850357
-2.33118424102	-26.9219789055
-2.16057587633	-26.9051767185
-2.05201605242	-26.8509216696
-1.88769095913	-26.7775649679
-1.39200821361	-26.3723604876
1.93753998258	-20.1775258733
2.04498885474	-19.9522945844
2.12592720366	-19.7305698267
2.16335014223	-19.5968785364
2.19365384489	-19.4642021441
2.21219079164	-19.3339737213
2.21767290296	-19.2416393977
2.2091131479	-19.0214779421
2.15120121257	-18.7751900667
2.07431928112	-18.5680687838
1.91206961051	-18.2784193011
1.72664867737	-17.9924082804
1.46568798388	-17.6796859174
1.2164313944	-17.4050616122
0.942854869937	-17.0974599067
0.404603128065	-16.6909642598
14.3452131125	-16.8922096681
14.3684988389	-16.8873203061
14.460599117	-16.7695320438
14.8374100159	-16.5012451656
15.3495887507	-16.0001949548
15.7324916667	-15.5646565875
15.9832476374	-15.2567511541
16.240124012	-14.9054496861
16.362965115	-14.7257799383
16.4716410286	-14.5390472258
16.6878832873	-14.128146508
16.724755938	-14.0130133396
16.7639472722	-13.9001690702
16.7954010636	-13.8166563954
16.824934056	-13.6502308308
16.8299882331	-13.5910496284
16.8663851517	-13.1290117849
16.8572075499	-12.8845080166
16.8289308491	-12.7338396742
16.8005363774	-12.5432747617
16.7739316242	-12.3977518202
16.7465413279	-12.2712357391
16.7143372975	-12.1902105221
16.667568729	-12.0735134615
16.5448124757	-11.8718768425
